Date,SKU_ID,Item_Name,Category,Warehouse,Opening_Stock,Stock_In,Stock_Out,Unit_Price,Closing_Stock,Sales_Value,Reorder_Level,Supplier,Lead_Time_Days,Discount_Applied,Is_Subscriber,Review_Rating,Return_Rate,Purchase_Frequency,Stock_Turnover
18-01-2025,SKU103164,Sneakers,Accessories,WH_C,494,88,119,202.47,463,24093.93,107,Supplier_Y,16,0,0,3,0.167,7,0.249
17-06-2025,SKU103165,Shorts,Accessories,WH_B,48,221,370,1273.84,0,471320.8,65,Supplier_Z,9,0,0,3,0.099,4,15.417
29-04-2024,SKU103166,Blouse2,Clothing,WH_C,314,88,218,1836.26,184,400304.68,113,Supplier_W,7,1,0,5,0.088,2,0.876
19-05-2025,SKU103167,Socks,Footwear,WH_C,393,58,364,535.73,87,195005.72,93,Supplier_W,16,0,0,4,0.168,2,1.517
17-04-2025,SKU103168,Jacket,Accessories,WH_A,254,151,42,755.72,363,31740.24,65,Supplier_Y,20,0,0,1,0.172,12,0.136
27-08-2025,SKU103169,Sandals,Clothing,WH_A,29,27,187,503.05,0,94070.35,46,Supplier_W,6,1,1,4,0.025,7,12.897
03-12-2023,SKU103170,T-Shirt,Clothing,WH_C,84,224,25,1646.6,283,41165,73,Supplier_X,3,1,0,4,0.182,8,0.136
04-07-2025,SKU103171,Shorts,Footwear,WH_B,276,50,266,376.84,60,100239.44,114,Supplier_Y,9,0,1,2,0.055,11,1.583
17-12-2024,SKU103172,Skirt,Clothing,WH_C,33,262,161,725.93,134,116874.73,26,Supplier_Y,22,0,0,4,0.133,5,1.928
26-06-2024,SKU103173,Shorts,Accessories,WH_B,328,278,232,1221.99,374,283501.68,102,Supplier_X,15,0,0,3,0.142,2,0.661
23-04-2025,SKU103174,T-Shirt,Accessories,WH_C,97,45,129,838.88,13,108215.52,30,Supplier_Y,6,0,0,4,0.056,3,2.345
10-05-2025,SKU103175,Watch,Clothing,WH_C,433,105,20,177.67,518,3553.4,87,Supplier_Z,15,0,0,3,0.061,1,0.042
26-03-2025,SKU103176,Sunglasses,Accessories,WH_B,75,283,370,1898.06,0,702282.2,102,Supplier_Z,6,1,1,4,0.141,10,9.867
06-09-2025,SKU103177,Jacket,Clothing,WH_C,174,23,127,708.91,70,90031.57,114,Supplier_Y,5,0,0,4,0.035,4,1.041
04-05-2024,SKU103178,Scarf,Accessories,WH_A,340,6,75,919.02,271,68926.5,95,Supplier_X,10,1,0,4,0.172,7,0.245
18-03-2024,SKU103179,Sneakers,Footwear,WH_C,248,2,72,376.71,178,27123.12,61,Supplier_W,22,0,0,5,0.045,10,0.338
04-02-2025,SKU103180,Skirt,Accessories,WH_A,339,257,232,1737.43,364,403083.76,42,Supplier_X,10,1,0,5,0.07,12,0.66
20-10-2024,SKU103181,Socks,Footwear,WH_B,133,262,342,618.29,53,211455.18,86,Supplier_Z,27,0,1,1,0.053,9,3.677
30-04-2025,SKU103182,Coat,Footwear,WH_B,177,120,105,88.65,192,9308.25,115,Supplier_Y,19,1,0,3,0.049,3,0.569
17-12-2024,SKU103183,Skirt,Clothing,WH_A,364,207,388,666.99,183,258792.12,104,Supplier_X,17,0,1,3,0.196,4,1.419
22-01-2024,SKU103184,Tie,Footwear,WH_C,227,20,8,1968.92,239,15751.36,21,Supplier_W,6,0,0,2,0.051,12,0.034
08-06-2025,SKU103185,Skirt,Accessories,WH_A,62,139,118,336.34,83,39688.12,105,Supplier_W,8,0,1,4,0.116,6,1.628
13-03-2025,SKU103186,Sweater,Accessories,WH_A,267,279,49,110.84,497,5431.16,55,Supplier_W,26,1,0,1,0.149,1,0.128
19-05-2024,SKU103187,Watch,Footwear,WH_B,424,288,9,1177.44,703,10596.96,79,Supplier_W,24,0,0,4,0.008,5,0.016
17-04-2024,SKU103188,Bag,Clothing,WH_A,414,205,112,774.75,507,86772,84,Supplier_X,30,1,1,1,0.176,10,0.243
19-10-2024,SKU103189,T-Shirt,Footwear,WH_C,257,42,265,1600.2,34,424053,96,Supplier_W,8,0,0,1,0.031,5,1.821
02-11-2024,SKU103190,Hat,Accessories,WH_A,143,117,77,1477.18,183,113742.86,80,Supplier_Z,12,1,1,5,0.118,10,0.472
13-06-2025,SKU103191,T-Shirt,Accessories,WH_B,384,4,35,411.57,353,14404.95,66,Supplier_W,6,1,1,3,0.128,9,0.095
02-02-2024,SKU103192,Hat,Footwear,WH_C,387,206,201,1151.03,392,231357.03,29,Supplier_Z,11,0,1,2,0.126,9,0.516
26-07-2024,SKU103193,Blouse2,Footwear,WH_B,302,122,311,113.25,113,35220.75,77,Supplier_X,18,0,1,3,0.147,1,1.499
08-06-2024,SKU103194,Blouse2,Footwear,WH_A,499,141,117,906.98,523,106116.66,94,Supplier_Z,9,0,0,2,0.186,3,0.229
02-09-2025,SKU103195,Coat,Accessories,WH_A,448,231,189,1442.4,490,272613.6,53,Supplier_X,16,0,1,4,0.185,4,0.403
29-10-2025,SKU103196,Sunglasses,Accessories,WH_B,51,163,241,859.17,0,207059.97,39,Supplier_W,29,0,0,4,0.116,12,9.451
02-06-2025,SKU103197,Bag,Accessories,WH_B,302,34,292,280.01,44,81762.92,34,Supplier_Y,8,0,1,4,0.074,1,1.688
26-07-2024,SKU103198,Jacket,Clothing,WH_C,98,10,168,169.99,0,28558.32,40,Supplier_Z,3,0,1,4,0.064,9,3.429
06-11-2025,SKU103199,T-Shirt,Accessories,WH_B,460,74,229,1714.64,305,392652.56,11,Supplier_Z,20,0,0,4,0.177,2,0.599
16-08-2024,SKU103200,Sunglasses,Accessories,WH_B,305,299,47,1788.09,557,84040.23,93,Supplier_Y,14,0,0,2,0.171,5,0.109
16-08-2025,SKU103201,T-Shirt,Clothing,WH_A,44,197,149,719.03,92,107135.47,119,Supplier_X,24,0,0,3,0.059,3,2.191
16-02-2025,SKU103202,Tie,Clothing,WH_A,41,263,342,370.14,0,126587.88,114,Supplier_X,29,0,1,3,0.03,4,16.683
21-11-2024,SKU103203,Blouse,Clothing,WH_B,478,223,207,1958.3,494,405368.1,63,Supplier_W,17,1,0,2,0.172,4,0.426
03-11-2024,SKU103204,Shirt,Clothing,WH_B,467,121,60,1114.43,528,66865.8,23,Supplier_Z,3,0,0,4,0.122,11,0.121
29-01-2025,SKU103205,Tie,Clothing,WH_A,439,73,330,979.48,182,323228.4,111,Supplier_X,17,0,0,3,0.063,2,1.063
21-01-2025,SKU103206,Blouse,Clothing,WH_C,326,27,116,1496.14,237,173552.24,32,Supplier_W,17,0,0,3,0.122,11,0.412
08-02-2024,SKU103207,Belt,Footwear,WH_C,56,170,238,379.3,0,90273.4,78,Supplier_X,29,0,0,4,0.013,2,8.5
20-07-2025,SKU103208,Blouse2,Footwear,WH_C,487,215,370,1180.98,332,436962.6,61,Supplier_Y,18,0,1,4,0.038,8,0.904
04-01-2025,SKU103209,Blouse,Footwear,WH_C,32,100,354,1785.82,0,632180.28,92,Supplier_Y,23,0,0,4,0.109,2,22.125
28-03-2024,SKU103210,Socks,Footwear,WH_A,411,245,47,94.98,609,4464.06,59,Supplier_Y,3,0,0,1,0.108,10,0.092
24-08-2024,SKU103211,Blouse2,Accessories,WH_B,113,92,244,1362.23,0,332384.12,80,Supplier_W,5,0,0,4,0.049,7,4.319
12-01-2025,SKU103212,Sandals,Clothing,WH_C,299,62,292,1125.28,69,328581.76,94,Supplier_Z,14,0,0,3,0.196,1,1.587
26-09-2025,SKU103213,Sneakers,Accessories,WH_A,113,265,4,1904.06,374,7616.24,42,Supplier_Y,30,0,1,5,0.082,1,0.016
21-08-2025,SKU103214,Socks,Clothing,WH_B,55,205,99,554.46,161,54891.54,93,Supplier_Y,30,1,0,3,0.142,10,0.917
08-10-2025,SKU103215,Tie,Clothing,WH_C,43,79,204,1724.84,0,351867.36,18,Supplier_X,9,0,0,4,0.052,3,9.488
26-12-2023,SKU103216,Blouse,Accessories,WH_B,211,36,179,652.52,68,116801.08,104,Supplier_Y,7,0,1,5,0.085,3,1.283
04-09-2024,SKU103217,Belt,Footwear,WH_C,351,10,16,888.23,345,14211.68,17,Supplier_Z,30,0,0,3,0.166,11,0.046
15-05-2024,SKU103218,Sweater,Accessories,WH_B,328,114,89,465.91,353,41465.99,84,Supplier_W,28,1,0,5,0.17,9,0.261
22-03-2024,SKU103219,Sweater,Accessories,WH_C,33,89,107,1734,15,185538,16,Supplier_Y,3,0,0,3,0.027,2,4.458
15-05-2025,SKU103220,Blouse,Clothing,WH_C,269,231,189,431.05,311,81468.45,30,Supplier_W,3,0,0,2,0.071,4,0.652
15-12-2024,SKU103221,Jacket,Clothing,WH_B,195,18,179,1725.08,34,308789.32,101,Supplier_W,17,0,1,1,0.041,3,1.563
01-07-2025,SKU103222,Scarf,Clothing,WH_B,412,51,248,938.45,215,232735.6,62,Supplier_Z,10,1,1,5,0.178,7,0.791
13-10-2024,SKU103223,Jeans,Footwear,WH_B,124,273,250,1678.42,147,419605,24,Supplier_X,13,0,1,3,0.151,6,1.845
11-10-2025,SKU103224,Belt,Accessories,WH_A,78,93,19,565.75,152,10749.25,81,Supplier_X,16,0,1,3,0.113,9,0.165
20-09-2024,SKU103225,Sweater,Accessories,WH_A,254,31,358,308.82,0,110557.56,61,Supplier_W,27,0,1,5,0.13,8,2.819
17-07-2025,SKU103226,Shorts,Footwear,WH_B,144,150,96,1132.17,198,108688.32,85,Supplier_Y,25,0,1,4,0.183,2,0.561
04-11-2024,SKU103227,Sunglasses,Accessories,WH_A,82,139,221,1043.4,0,230591.4,78,Supplier_W,15,0,0,4,0.061,3,5.39
23-11-2024,SKU103228,Jacket,Accessories,WH_C,229,57,143,745.38,143,106589.34,81,Supplier_X,21,0,0,4,0.003,1,0.769
27-06-2024,SKU103229,Sneakers,Clothing,WH_B,136,20,6,1342.5,150,8055,46,Supplier_Y,14,1,0,1,0.005,8,0.042
16-10-2024,SKU103230,Blouse2,Footwear,WH_A,26,148,349,235.53,0,82199.97,87,Supplier_X,24,0,0,5,0.009,2,26.846
09-05-2025,SKU103231,Bag,Clothing,WH_B,176,220,321,1262.9,75,405390.9,13,Supplier_Z,21,1,0,4,0.026,4,2.558
13-05-2025,SKU103232,Coat,Footwear,WH_C,206,220,267,462.92,159,123599.64,100,Supplier_X,28,0,1,2,0.114,2,1.463
19-04-2025,SKU103233,Sandals,Clothing,WH_C,420,241,295,301.46,366,88930.7,88,Supplier_Y,6,0,0,3,0.196,2,0.751
31-05-2025,SKU103234,Socks,Accessories,WH_A,411,218,0,1823.74,629,0,93,Supplier_Y,30,0,1,5,0.084,3,0
08-05-2024,SKU103235,Coat,Footwear,WH_C,305,28,57,946.6,276,53956.2,70,Supplier_W,6,0,0,3,0.142,10,0.196
18-12-2023,SKU103236,Sandals,Footwear,WH_B,310,46,386,1538.66,0,593922.76,31,Supplier_Y,5,1,0,4,0.158,5,2.49
11-05-2025,SKU103237,Watch,Clothing,WH_A,387,57,263,223.78,181,58854.14,115,Supplier_Z,28,0,0,4,0.16,8,0.926
08-12-2024,SKU103238,Cap,Footwear,WH_B,212,274,89,162.06,397,14423.34,58,Supplier_X,8,1,0,5,0.089,10,0.292
11-10-2025,SKU103239,Shirt,Accessories,WH_B,353,139,74,1014.96,418,75107.04,45,Supplier_W,7,0,1,1,0.11,2,0.192
15-03-2025,SKU103240,Bag,Accessories,WH_B,402,22,340,665.32,84,226208.8,103,Supplier_W,13,0,1,5,0.066,5,1.399
27-08-2025,SKU103241,Shirt,Accessories,WH_C,36,62,260,59.57,0,15488.2,106,Supplier_Y,27,0,0,2,0.138,11,14.444
05-10-2024,SKU103242,Shorts,Clothing,WH_B,387,51,281,407.42,157,114485.02,72,Supplier_Z,11,1,1,1,0.077,12,1.033
13-03-2024,SKU103243,Shirt,Footwear,WH_C,292,265,340,476.61,217,162047.4,101,Supplier_W,5,0,1,4,0.062,4,1.336
18-05-2025,SKU103244,Jeans,Clothing,WH_B,178,166,328,612.59,16,200929.52,47,Supplier_Z,11,1,0,3,0.125,12,3.381
17-05-2025,SKU103245,Blouse,Accessories,WH_C,159,150,356,1761.19,0,626983.64,49,Supplier_Z,14,1,0,4,0.068,3,4.478
08-11-2023,SKU103246,Jeans,Footwear,WH_C,428,10,242,870.17,196,210581.14,73,Supplier_X,5,0,0,4,0.082,10,0.776
23-04-2024,SKU103247,Socks,Accessories,WH_C,367,94,321,1374.89,140,441339.69,77,Supplier_X,22,1,0,4,0.142,6,1.266
19-07-2025,SKU103248,Blouse,Footwear,WH_B,11,71,118,85.87,0,10132.66,65,Supplier_X,19,0,1,4,0.171,9,21.455
26-11-2023,SKU103249,Sunglasses,Footwear,WH_B,168,47,46,1637.16,169,75309.36,23,Supplier_Z,23,1,0,5,0.087,8,0.273
04-10-2024,SKU103250,Tie,Clothing,WH_C,311,271,167,518.64,415,86612.88,11,Supplier_X,14,1,0,5,0.104,2,0.46
13-06-2025,SKU103251,Shorts,Footwear,WH_B,79,94,347,652.63,0,226462.61,110,Supplier_W,27,0,0,4,0.149,1,8.785
05-02-2025,SKU103252,Jeans,Accessories,WH_C,13,232,26,138.25,219,3594.5,72,Supplier_W,20,0,1,4,0.045,8,0.224
24-02-2024,SKU103253,Blouse2,Footwear,WH_B,53,47,295,848.9,0,250425.5,28,Supplier_Y,6,1,0,4,0.083,5,11.132
01-08-2024,SKU103254,Jacket,Accessories,WH_C,446,207,0,1712.52,653,0,87,Supplier_Z,12,0,0,4,0.162,2,0
25-01-2025,SKU103255,Sandals,Clothing,WH_C,253,226,173,788.53,306,136415.69,80,Supplier_X,20,0,0,3,0.179,10,0.619
04-07-2024,SKU103256,Cap,Accessories,WH_A,64,76,394,1821.78,0,717781.32,18,Supplier_W,10,0,1,1,0.129,1,12.312
03-09-2024,SKU103257,Scarf,Footwear,WH_B,371,218,166,1741.52,423,289092.32,42,Supplier_Z,11,0,1,4,0.079,11,0.418
01-07-2025,SKU103258,Skirt,Accessories,WH_B,57,80,17,170.82,120,2903.94,97,Supplier_Z,21,1,1,2,0.121,8,0.192
18-02-2024,SKU103259,Jeans,Accessories,WH_A,95,36,90,645.28,41,58075.2,70,Supplier_X,15,0,0,3,0.036,8,1.324
14-07-2024,SKU103260,Hat,Footwear,WH_C,20,101,302,1825.31,0,551243.62,115,Supplier_Z,27,1,0,4,0.006,6,30.2
02-02-2025,SKU103261,Dress,Accessories,WH_C,259,190,201,108.13,248,21734.13,116,Supplier_X,8,0,1,3,0.015,5,0.793
10-04-2025,SKU103262,Skirt,Footwear,WH_A,72,28,20,1543.33,80,30866.6,94,Supplier_X,24,0,1,1,0.022,5,0.263
08-04-2024,SKU103263,T-Shirt,Clothing,WH_A,247,252,155,1817.53,344,281717.15,53,Supplier_X,9,0,0,4,0.045,6,0.525
29-04-2024,SKU103264,Blouse2,Accessories,WH_C,126,250,384,1552.46,0,596144.64,74,Supplier_Z,30,1,0,4,0.092,5,6.095
15-10-2024,SKU103265,Scarf,Clothing,WH_B,498,225,13,1500.44,710,19505.72,94,Supplier_Z,23,0,0,3,0.046,2,0.022
07-09-2025,SKU103266,Bag,Accessories,WH_A,45,93,19,1694.54,119,32196.26,66,Supplier_X,8,0,0,4,0.117,7,0.232
11-01-2025,SKU103267,Sandals,Accessories,WH_A,469,85,243,1348.29,311,327634.47,113,Supplier_Z,13,1,1,4,0.2,4,0.623
03-11-2025,SKU103268,Shirt,Clothing,WH_A,267,109,376,875.04,0,329015.04,33,Supplier_X,19,1,0,2,0.1,7,2.816
26-09-2025,SKU103269,Skirt,Accessories,WH_A,127,216,172,172.37,171,29647.64,111,Supplier_Y,21,1,1,3,0.151,1,1.154
24-09-2025,SKU103270,Bag,Accessories,WH_A,29,195,121,1586.54,103,191971.34,53,Supplier_Z,30,1,0,4,0.058,6,1.833
26-08-2025,SKU103271,Sunglasses,Clothing,WH_A,93,296,183,1815.24,206,332188.92,114,Supplier_Z,27,1,0,4,0.193,2,1.224
26-09-2024,SKU103272,Sunglasses,Accessories,WH_C,223,43,307,1047.59,0,321610.13,77,Supplier_Y,14,1,0,3,0.05,3,2.753
10-09-2025,SKU103273,Jeans,Footwear,WH_C,315,89,67,1088.4,337,72922.8,15,Supplier_Y,23,0,0,3,0.119,3,0.206
07-08-2025,SKU103274,Sweater,Accessories,WH_A,99,154,292,836.41,0,244231.72,76,Supplier_Y,23,0,1,2,0.197,10,5.899
31-12-2024,SKU103275,Dress,Accessories,WH_C,70,108,337,1720.92,0,579950.04,43,Supplier_X,26,0,1,3,0.162,1,9.629
23-06-2025,SKU103276,Hat,Accessories,WH_B,80,58,158,78.87,0,12461.46,34,Supplier_X,29,1,1,5,0.198,5,3.95
06-03-2025,SKU103277,Belt,Clothing,WH_B,448,109,48,1267.87,509,60857.76,36,Supplier_W,29,0,0,4,0.076,8,0.1
27-08-2025,SKU103278,Jeans,Footwear,WH_A,397,105,180,1819.46,322,327502.8,27,Supplier_Y,15,1,0,4,0.016,12,0.501
23-12-2024,SKU103279,Sunglasses,Footwear,WH_B,366,220,294,251.28,292,73876.32,14,Supplier_W,20,0,0,3,0.049,8,0.894
30-01-2024,SKU103280,Sweater,Accessories,WH_B,299,262,393,1920.37,168,754705.41,97,Supplier_X,9,1,0,3,0.192,10,1.683
28-02-2024,SKU103281,Watch,Clothing,WH_C,107,81,392,1936.97,0,759292.24,105,Supplier_Z,27,0,0,5,0.074,12,7.327
04-10-2024,SKU103282,Socks,Clothing,WH_C,101,271,347,1863.09,25,646492.23,94,Supplier_Y,25,1,0,5,0.025,11,5.508
19-11-2024,SKU103283,Sandals,Footwear,WH_C,409,48,140,951.96,317,133274.4,53,Supplier_Z,30,0,0,4,0.119,7,0.386
23-08-2025,SKU103284,Hat,Clothing,WH_C,90,31,17,796.79,104,13545.43,107,Supplier_X,7,1,0,3,0.1,7,0.175
18-12-2023,SKU103285,Sunglasses,Accessories,WH_B,364,88,139,1426.6,313,198297.4,102,Supplier_Y,18,0,0,4,0.012,8,0.411
20-02-2024,SKU103286,Socks,Accessories,WH_A,15,18,71,671.45,0,47672.95,14,Supplier_W,24,0,1,4,0.091,8,9.467
27-05-2024,SKU103287,Tie,Clothing,WH_C,109,2,241,183.27,0,44168.07,70,Supplier_W,6,0,0,5,0.127,5,4.422
30-01-2025,SKU103288,Shorts,Accessories,WH_B,262,59,260,1807.77,61,470020.2,101,Supplier_X,30,0,0,3,0.047,7,1.61
30-07-2024,SKU103289,Shirt,Footwear,WH_C,159,241,262,1287.97,138,337448.14,15,Supplier_Z,25,0,1,5,0.025,12,1.764
04-06-2024,SKU103290,Shirt,Accessories,WH_B,252,28,142,453.95,138,64460.9,84,Supplier_X,3,1,0,4,0.173,2,0.728
23-05-2025,SKU103291,Blouse,Clothing,WH_C,88,74,194,85.9,0,16664.6,48,Supplier_Z,6,0,1,4,0.125,4,4.409
04-03-2024,SKU103292,Shorts,Footwear,WH_A,94,69,145,1460.86,18,211824.7,17,Supplier_X,5,0,1,3,0.031,6,2.589
20-10-2025,SKU103293,Sneakers,Accessories,WH_C,271,82,293,1712.96,60,501897.28,108,Supplier_W,6,0,0,4,0.126,11,1.77
18-11-2024,SKU103294,Jeans,Footwear,WH_A,246,172,25,841.01,393,21025.25,84,Supplier_Z,3,0,0,5,0.147,10,0.078
11-05-2025,SKU103295,Belt,Clothing,WH_C,360,196,58,207.75,498,12049.5,93,Supplier_X,14,1,0,3,0.12,3,0.135
30-04-2025,SKU103296,Sunglasses,Accessories,WH_C,377,146,51,1314.81,472,67055.31,52,Supplier_Y,15,0,1,3,0.023,2,0.12
30-01-2024,SKU103297,T-Shirt,Accessories,WH_C,205,272,148,629.01,329,93093.48,95,Supplier_W,4,1,1,4,0.025,12,0.554
03-02-2025,SKU103298,Coat,Footwear,WH_B,344,34,106,330.7,272,35054.2,50,Supplier_W,30,1,0,4,0.009,1,0.344
04-09-2025,SKU103299,Jeans,Accessories,WH_B,317,112,317,1045.27,112,331350.59,85,Supplier_Y,29,1,0,4,0.047,4,1.478
28-07-2025,SKU103300,Sweater,Accessories,WH_A,285,205,58,989.6,432,57396.8,78,Supplier_X,11,0,1,5,0.012,2,0.162
04-04-2025,SKU103301,Blouse2,Accessories,WH_A,247,157,257,1057.7,147,271828.9,107,Supplier_Z,9,1,1,4,0.161,3,1.305
04-07-2025,SKU103302,Sandals,Accessories,WH_B,454,252,280,1656.67,426,463867.6,115,Supplier_W,15,0,1,4,0.003,12,0.636
15-09-2025,SKU103303,Blouse,Clothing,WH_A,395,121,18,994.86,498,17907.48,107,Supplier_X,24,0,1,3,0.116,10,0.04
28-11-2024,SKU103304,Coat,Accessories,WH_A,66,47,165,1806.05,0,297998.25,39,Supplier_Y,4,0,0,4,0.162,11,5
22-10-2024,SKU103305,T-Shirt,Footwear,WH_B,474,184,24,1691.53,634,40596.72,68,Supplier_Z,3,0,1,2,0.179,11,0.043
29-08-2024,SKU103306,Coat,Clothing,WH_B,45,272,3,1319.68,314,3959.04,32,Supplier_X,20,1,0,5,0.082,11,0.017
22-07-2024,SKU103307,Socks,Footwear,WH_B,466,100,2,160.86,564,321.72,109,Supplier_X,9,0,0,3,0.124,6,0.004
27-01-2024,SKU103308,Blouse,Footwear,WH_B,42,14,361,1736.64,0,626927.04,66,Supplier_W,20,1,0,2,0.19,10,17.19
01-08-2024,SKU103309,Scarf,Footwear,WH_C,228,127,393,1815.87,0,713636.91,34,Supplier_W,21,0,1,5,0.134,3,3.447
30-12-2024,SKU103310,Dress,Clothing,WH_B,438,209,368,781.34,279,287533.12,57,Supplier_Z,10,1,0,5,0.18,3,1.026
29-06-2024,SKU103311,Bag,Clothing,WH_A,300,111,26,1076,385,27976,79,Supplier_X,25,0,1,3,0.137,4,0.076
13-09-2024,SKU103312,Tie,Clothing,WH_C,443,269,367,597.99,345,219462.33,51,Supplier_Y,14,1,0,3,0.014,3,0.931
29-10-2024,SKU103313,Sneakers,Accessories,WH_C,233,141,345,78.7,29,27151.5,38,Supplier_Y,13,1,1,5,0.039,6,2.634
07-06-2024,SKU103314,Cap,Footwear,WH_A,198,172,218,984.93,152,214714.74,94,Supplier_Z,29,0,0,4,0.188,9,1.246
03-06-2025,SKU103315,Jeans,Clothing,WH_C,496,165,384,302.25,277,116064,80,Supplier_X,29,0,1,5,0.169,8,0.994
26-12-2023,SKU103316,Scarf,Footwear,WH_A,335,118,43,407.48,410,17521.64,110,Supplier_W,11,1,1,4,0.085,2,0.115
13-03-2024,SKU103317,Jacket,Clothing,WH_C,31,202,211,987.39,22,208339.29,54,Supplier_X,30,0,0,3,0.032,3,7.962
17-06-2024,SKU103318,Scarf,Clothing,WH_C,263,10,51,1740.72,222,88776.72,50,Supplier_W,6,0,0,3,0.031,8,0.21
12-08-2024,SKU103319,Shirt,Clothing,WH_A,112,248,152,1697.03,208,257948.56,82,Supplier_Y,9,1,1,4,0.181,3,0.95
19-12-2024,SKU103320,Belt,Footwear,WH_A,460,247,201,1931.88,506,388307.88,72,Supplier_Z,19,0,0,5,0.033,5,0.416
26-03-2025,SKU103321,Sweater,Accessories,WH_A,317,153,320,991.23,150,317193.6,56,Supplier_Z,13,0,0,4,0.077,12,1.37
27-08-2024,SKU103322,Skirt,Clothing,WH_A,458,24,10,1126.42,472,11264.2,109,Supplier_Z,29,0,1,1,0.18,11,0.022
10-08-2024,SKU103323,Sandals,Clothing,WH_B,275,220,67,1653.13,428,110759.71,10,Supplier_W,4,0,1,4,0.007,12,0.191
18-01-2025,SKU103324,Coat,Clothing,WH_B,145,109,226,1414.36,28,319645.36,104,Supplier_Y,25,0,0,4,0.126,12,2.613
22-02-2024,SKU103325,Hat,Accessories,WH_A,356,89,120,406.5,325,48780,29,Supplier_Y,20,1,0,4,0.07,9,0.352
26-08-2025,SKU103326,Skirt,Footwear,WH_B,5,264,332,826.44,0,274378.08,101,Supplier_Z,24,1,1,4,0.022,2,132.8
31-12-2024,SKU103327,Jeans,Footwear,WH_A,339,39,14,1861.86,364,26066.04,119,Supplier_Z,28,0,1,3,0.114,9,0.04
10-07-2025,SKU103328,Tie,Footwear,WH_A,479,262,56,334.95,685,18757.2,28,Supplier_W,14,0,1,2,0.097,10,0.096
09-01-2025,SKU103329,Shirt,Footwear,WH_C,493,157,329,458.24,321,150760.96,74,Supplier_W,11,0,0,4,0.02,5,0.808
16-11-2024,SKU103330,T-Shirt,Clothing,WH_A,107,117,63,831.29,161,52371.27,102,Supplier_X,13,1,1,3,0.053,9,0.47
19-01-2024,SKU103331,Jacket,Accessories,WH_A,412,255,229,1882.75,438,431149.75,83,Supplier_W,7,0,0,2,0.148,4,0.539
02-08-2025,SKU103332,Belt,Clothing,WH_A,259,195,10,271.95,444,2719.5,45,Supplier_X,28,1,0,3,0.151,8,0.028
07-12-2023,SKU103333,Skirt,Accessories,WH_A,70,13,120,1362.24,0,163468.8,32,Supplier_Z,9,0,0,5,0.12,8,3.429
13-05-2024,SKU103334,Shorts,Footwear,WH_C,426,117,223,307.64,320,68603.72,91,Supplier_Y,3,0,1,2,0.022,3,0.598
05-11-2024,SKU103335,Hat,Accessories,WH_A,339,216,224,1072.78,331,240302.72,38,Supplier_W,26,0,1,3,0.171,5,0.669
31-01-2025,SKU103336,Shirt,Clothing,WH_C,161,204,124,1096.3,241,135941.2,101,Supplier_Y,27,0,1,4,0.035,10,0.617
20-05-2024,SKU103337,Sneakers,Clothing,WH_A,99,76,147,133.12,28,19568.64,53,Supplier_W,7,0,1,3,0.144,1,2.315
11-04-2024,SKU103338,Sandals,Footwear,WH_C,326,171,227,1910.53,270,433690.31,16,Supplier_W,8,1,0,4,0.009,6,0.762
27-04-2024,SKU103339,Jeans,Clothing,WH_B,32,25,29,1622.91,28,47064.39,40,Supplier_X,15,1,0,4,0.066,9,0.967
18-12-2023,SKU103340,Shirt,Clothing,WH_C,142,127,9,640.57,260,5765.13,47,Supplier_W,13,1,0,5,0.096,12,0.045
09-01-2024,SKU103341,Jacket,Accessories,WH_C,243,141,53,304.72,331,16150.16,114,Supplier_Z,10,0,0,3,0.006,1,0.185
30-11-2023,SKU103342,Skirt,Clothing,WH_A,223,23,185,723.97,61,133934.45,75,Supplier_Y,22,0,1,4,0.034,2,1.303
01-11-2024,SKU103343,Coat,Footwear,WH_C,213,231,206,1793.84,238,369531.04,88,Supplier_W,4,0,0,4,0.064,7,0.914
21-01-2024,SKU103344,Skirt,Footwear,WH_C,119,176,254,308.73,41,78417.42,31,Supplier_Y,17,0,1,2,0.197,6,3.175
20-05-2025,SKU103345,Cap,Clothing,WH_A,167,234,156,731.17,245,114062.52,118,Supplier_Y,12,0,0,1,0.156,10,0.757
09-09-2025,SKU103346,Bag,Footwear,WH_B,348,25,128,1013.89,245,129777.92,84,Supplier_Y,10,0,1,4,0.168,11,0.432
04-03-2024,SKU103347,Coat,Accessories,WH_B,216,265,57,114.12,424,6504.84,63,Supplier_W,4,1,0,4,0.134,3,0.178
11-07-2025,SKU103348,Cap,Accessories,WH_B,388,116,398,572.67,106,227922.66,63,Supplier_X,23,0,0,3,0.058,2,1.611
21-11-2024,SKU103349,Blouse,Clothing,WH_C,461,57,194,1211.49,324,235029.06,92,Supplier_Y,17,1,0,1,0.142,7,0.494
16-09-2025,SKU103350,Cap,Clothing,WH_A,433,269,387,681.73,315,263829.51,15,Supplier_Y,8,1,0,4,0.135,10,1.035
23-08-2024,SKU103351,Blouse2,Accessories,WH_B,354,294,75,1747.52,573,131064,82,Supplier_W,7,0,0,4,0.122,10,0.162
20-01-2025,SKU103352,Shirt,Footwear,WH_B,321,121,88,1876.69,354,165148.72,71,Supplier_W,24,1,0,4,0.06,5,0.261
05-09-2025,SKU103353,Blouse,Clothing,WH_B,216,158,353,911.01,21,321586.53,117,Supplier_Z,24,0,0,4,0.053,6,2.979
